,name,genes,source
BSU02810-MONOMER,"murein L,D-endopeptidase",BSU02810(),BioCyc
BSU38200-MONOMER,galactokinase,BSU38200(),BioCyc
BSU22770-MONOMER,tryptophan operon RNA-binding attenuation protein (TRAP),BSU22770(),BioCyc
BSU24410-MONOMER,stage III sporulation protein (feeding tube apparatus),BSU24410(),BioCyc
BSU19840-MONOMER,putative transcriptional regulator; phage SPbeta,BSU19840(),BioCyc
BSU13460-MONOMER,sigmaI modulating factor,BSU13460(),BioCyc
BSU26420-MONOMER,two-component sensor histidine kinase [YrkP],BSU26420(),BioCyc
BSU28050-MONOMER,nucleoside triphosphate pyrophosphatase; septum formation DNA-binding protein (multicopy associated filamentation),BSU28050(),BioCyc
BSU23460-MONOMER,anti-sigma factor (antagonist of sigma(F)) and serine kinase,BSU23460(),BioCyc
BSU27130-MONOMER,anti-sigma(V) factor,BSU27130(),BioCyc
BSU04430-MONOMER,putative manganese-containing catalase,BSU04430(),BioCyc
BSU06010-MONOMER,putative membrane protease,BSU06010(),BioCyc
BSU05100-MONOMER,putative exported phage protein,BSU05100(),BioCyc
BSU17080-MONOMER,transcriptional regulator of bacillaene synthesis operon,BSU17080(),BioCyc
BSU16360-MONOMER,component of the flagellar export machinery,BSU16360(),BioCyc
BSU18019-MONOMER,conserved hypothetical protein,BSU18019(),BioCyc
BSU30800-MONOMER,"1,4-dihydroxy-2-naphthoyl-CoA synthase",BSU30800(),BioCyc
BSU34370-MONOMER,modulator of protein tyrosine kinase EpsB involved in biofilm matrix formation,BSU34370(),BioCyc
BSU30100-MONOMER,putative dehydrogenase of rhamnogalaturonan degradation,BSU30100(),BioCyc
BSU31720-MONOMER,pleiotropic regulator,BSU31720(),BioCyc
BSU08760-MONOMER,protein involved in the control of the cell cycle as a function of the environment,BSU08760(),BioCyc
BSU02650-MONOMER,pyrrolidone-carboxylate (pyroglutamate) peptidase,BSU02650(),BioCyc
BSU33670-MONOMER,putative phage-like transcriptional repressor,BSU33670(),BioCyc
BSU35319-MONOMER,conserved protein of unknown function,BSU35319(),BioCyc
BSU38040-MONOMER,sucrose-6-phosphate hydrolase,BSU38040(),BioCyc
BSU19689-MONOMER,conserved protein of unknown function,BSU19689(),BioCyc
BSU08060-MONOMER,acetoin dehydrogenase E1 component (TPP-dependent alpha subunit),BSU08060(),BioCyc
BSU09710-MONOMER,"ABC family multidrug efflux transporter, ATP-binding/membrane subunit BmrC",BSU09710(),BioCyc
BSU_37089-MONOMER,hypothetical protein,BSU_37089(),BioCyc
BSU13300-MONOMER,magnesium transporter,BSU13300(),BioCyc
BSU01970-MONOMER,sporulation killing factor biosynthesis and export,BSU01970(),BioCyc
BSU03600-MONOMER,L-cystine ABC transporter membrane subunit,BSU03600(),BioCyc
BSU23310-MONOMER,type I signal peptidase,BSU23310(),BioCyc
BSU26970-MONOMER,putative oxidoreductase (involving bacillithiol),BSU26970(),BioCyc
BSU37350-MONOMER,subtilosin A,BSU37350(),BioCyc
BSU38980-MONOMER,succinyl CoA:3-oxoacid CoA-transferase (subunit B),BSU38980(),BioCyc
BSU04950-MONOMER,ICEBs1 mobile element: conserved protein of unknown function,BSU04950(),BioCyc
BSU16920-MONOMER,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,BSU16920(),BioCyc
BSU19040-MONOMER,molecular chaperone for secreting proteins,BSU19040(),BioCyc
BSU20630-MONOMER,conserved hypothetical protein; phage SPbeta,BSU20630(),BioCyc
BSU30650-MONOMER,"DNA-protecting protein, mini-ferritin",BSU30650(),BioCyc
BSU40939-MONOMER,putative nucleic acid binding protein,BSU40939(),BioCyc
BSU34200-MONOMER,RNA polymerase sigma-54 factor (sigma-L),BSU34200(),BioCyc
BSU14190-MONOMER,<i>N</i>-acetyl-diaminopimelate deacetylase,BSU14190(),BioCyc
BSU08600-MONOMER,"putative bactoprenol glycosyl transferase, phage origin",BSU08600(),BioCyc
BSU02500-MONOMER,transcriptional regulator (GntR family),BSU02500(),BioCyc
BSU12649-MONOMER,phage PBSX; conserved hypothetical protein,BSU12649(),BioCyc
BSU24250-MONOMER,transcriptional regulator (AhrC(ArgR)-arginine),BSU24250(),BioCyc
BSU37880-MONOMER,putative TDP-glycosamine N-acetyltransferase,BSU37880(),BioCyc
BSU19560-MONOMER,putative hydrolase,BSU19560(),BioCyc
BSU22610-MONOMER,prephenate dehydrogenase,BSU22610(),BioCyc
BSU27890-MONOMER,transcriptional repressor of de novo NAD biosynthesis,BSU27890(),BioCyc
BSU_27786-MONOMER,hypothetical protein,BSU_27786(),BioCyc
BSU13150-MONOMER,transcriptional regulator sensing organic peroxides,BSU13150(),BioCyc
BSU26259-MONOMER,hypothetical protein; skin element,BSU26259(),BioCyc
BSU05840-MONOMER,mannoside-phospho-beta-d-glucosidase,BSU05840(),BioCyc
BSU23140-MONOMER,factor required for cytochrome c synthesis,BSU23140(),BioCyc
BSU26810-MONOMER,glutamate racemase,BSU26810(),BioCyc
BSU04270-MONOMER,glycosyl hydrolase lipoprotein,BSU04270(),BioCyc
BSU17860-MONOMER,cell division inhibitor,BSU17860(),BioCyc
BSU04800-MONOMER,ICE<i>Bs1</i> integrase,BSU04800(),BioCyc
BSU16730-MONOMER,spore dipicolinate synthase subunit A,BSU16730(),BioCyc
BSU16210-MONOMER,flagellar basal-body M-ring protein,BSU16210(),BioCyc
BSU31560-MONOMER,guanosine ABC transporter membrane subunit NupP,BSU31560(),BioCyc
BSU30480-MONOMER,putative enzyme,BSU30480(),BioCyc
BSU34040-MONOMER,component of an iron-sulfur oxidase linked to L-lactate utilization,BSU34040(),BioCyc
BSU29930-MONOMER,pullulanase,BSU29930(),BioCyc
BSU35150-MONOMER,putative flagellin,BSU35150(),BioCyc
BSU08440-MONOMER,xenosiderophore schizokinen (dihydroxamate) transporter binding lipoprotein,BSU08440(),BioCyc
BSU02340-MONOMER,proton/glutamate symport protein,BSU02340(),BioCyc
BSU33510-MONOMER,copper chaperone CopZ,BSU33510(),BioCyc
BSU09540-MONOMER,1-acylglycerol-phosphate (1-acyl-G3P) acyltransferase,BSU09540(),BioCyc
BSU37720-MONOMER,bacilysin biosynthesis oxidoreductase,BSU37720(),BioCyc
BSU19400-MONOMER,superoxide dismutase (exported lipoprotein),BSU19400(),BioCyc
BSU07900-MONOMER,putative ribonuclease BN,BSU07900(),BioCyc
BSU03430-MONOMER,endonuclease,BSU03430(),BioCyc
BSU_21638-MONOMER,hypothetical protein; phage SPbeta,BSU_21638(),BioCyc
BSU12990-MONOMER,gamma-D-glutamyl-L-diaminoacid endopeptidase,BSU12990(),BioCyc
BSU01800-MONOMER,DNA-3-methyladenine glycosylase; prophage 1 region,BSU01800(),BioCyc
BSU38820-MONOMER,transcriptional regulator (regulates yxkF-msmX expression),BSU38820(),BioCyc
BSU22960-MONOMER,cryptic glutamate dehydrogenase (active after removal of a 9 bp insert),BSU22960(),BioCyc
BSU26640-MONOMER,putative oxidoreductase,BSU26640(),BioCyc
BSU37190-MONOMER,minor cardiolipin synthetase (phospholipase D family),BSU37190(),BioCyc
BSU20470-MONOMER,hypothetical protein; phage SPbeta,BSU20470(),BioCyc
BSU04640-MONOMER,D-alanine racemase,BSU04640(),BioCyc
BSU16570-MONOMER,prolyl-tRNA synthetase,BSU16570(),BioCyc
BSU18899-MONOMER,putative phage protein; putative defective prophage 6,BSU18899(),BioCyc
BSU14040-MONOMER,"murein L,D-transpeptidase",BSU14040(),BioCyc
BSU30320-MONOMER,leucyl-tRNA synthetase,BSU30320(),BioCyc
BSU33880-MONOMER,conserved protein of unknown function,BSU33880(),BioCyc
BSU40780-MONOMER,tetracycline resistance leader peptide,BSU40780(),BioCyc
BSU24080-MONOMER,branched-chain amino acid dehydrogenase,BSU24080(),BioCyc
BSU08270-MONOMER,putative sugar-phosphate epimerase/isomerase,BSU08270(),BioCyc
BSU02180-MONOMER,conserved protein of unknown function (C-terminal end),BSU02180(),BioCyc
BSU12519-MONOMER,phage PBSX; conserved hypothetical protein,BSU12519(),BioCyc
BSU27730-MONOMER,"Holliday junction DNA helicase, ATP-dependent component",BSU27730(),BioCyc
BSU37560-MONOMER,threonyl-tRNA synthetase,BSU37560(),BioCyc
BSU19250-MONOMER,conserved protein of unknown function,BSU19250(),BioCyc
BSU22450-MONOMER,tRNA nucleotidyltransferase,BSU22450(),BioCyc
BSU05680-MONOMER,putative efflux transporter,BSU05680(),BioCyc
BSU_11525-MONOMER,conserved hypothetical protein,BSU_11525(),BioCyc
BSU12830-MONOMER,three-component apoptosis factor (ABC toxin/antitoxin/antitoxin system),BSU12830(),BioCyc
BSU26100-MONOMER,putative phage tail component; skin element,BSU26100(),BioCyc
BSU17700-MONOMER,spore coat protein (outer),BSU17700(),BioCyc
BSU22820-MONOMER,conserved protein of unknown function,BSU22820(),BioCyc
BSU26480-MONOMER,putative integral inner membrane protein,BSU26480(),BioCyc
BSU04110-MONOMER,spore coat phospholipase B,BSU04110(),BioCyc
BSU31400-MONOMER,putative aspartate aminotransferase,BSU31400(),BioCyc
BSU04480-MONOMER,putative integral inner membrane protein,BSU04480(),BioCyc
BSU16410-MONOMER,ATPase affecting flagellar basal body localisation and number,BSU16410(),BioCyc
BSU16050-MONOMER,ribosome biogenesis GTPase A,BSU16050(),BioCyc
BSU34990-MONOMER,prelipoprotein diacylglycerol transferase,BSU34990(),BioCyc
BSU30160-MONOMER,putative rhamnogalacturonan ABC transporter substrate-binding lipoprotein,BSU30160(),BioCyc
BSU33720-MONOMER,choline ABC transporter membrane subunit OpuBB,BSU33720(),BioCyc
BSU29760-MONOMER,bacilliredoxin involved in debacillithiolation,BSU29760(),BioCyc
BSU09380-MONOMER,NO-dependent activator of the ResDE regulon (Fe-S NO binding site),BSU09380(),BioCyc
BSU08110-MONOMER,small acid-soluble spore protein,BSU08110(),BioCyc
BSU02019-MONOMER,conserved protein of unknown function,BSU02019(),BioCyc
BSU33350-MONOMER,putative membrane hydrolase,BSU33350(),BioCyc
BSU03280-MONOMER,uroporphyrin-III C-methyltransferase,BSU03280(),BioCyc
BSU37400-MONOMER,putative subtilosin ABC efflux transporter membrane subunit,BSU37400(),BioCyc
BSU19090-MONOMER,putative effector of transcriptional regulator,BSU19090(),BioCyc
BSU07735-MONOMER,conserved hypothetical protein,BSU07735(),BioCyc
BSU38660-MONOMER,putative ABC efflux transporter ATP-binding protein YxlF,BSU38660(),BioCyc
BSU40980-MONOMER,putative antibiotic immunity protein,BSU40980(),BioCyc
BSU12680-MONOMER,phage PBSX; putative tape measure protein,BSU12680(),BioCyc
BSU01630-MONOMER,ferri-bacillibactin-binding lipoprotein,BSU01630(),BioCyc
BSU20310-MONOMER,conserved hypothetical protein; phage SPbeta,BSU20310(),BioCyc
BSU22660-MONOMER,indole-3-glycerol phosphate synthase,BSU22660(),BioCyc
BSU26300-MONOMER,hypothetical protein; skin element,BSU26300(),BioCyc
BSU37030-MONOMER,chromosome-pole-anchoring protein RacA,BSU37030(),BioCyc
BSU13890-MONOMER,phosphotransferase system (PTS) glucose-specific enzyme IICBA component,BSU13890(),BioCyc
BSU04320-MONOMER,K<sup>+</sup> importer,BSU04320(),BioCyc
BSU16260-MONOMER,putative kinesin-like protein,BSU16260(),BioCyc
BSU18760-MONOMER,putative transcriptional regulator (LysR family),BSU18760(),BioCyc
BSU23920-MONOMER,putative propionyl-CoA carboxylase beta chain,BSU23920(),BioCyc
BSU29980-MONOMER,putative promiscuous peptidase/deacylase,BSU29980(),BioCyc
BSU33560-MONOMER,putative integral inner membrane protein,BSU33560(),BioCyc
BSU40620-MONOMER,putative ATP-binding cassette subunit of transporter,BSU40620(),BioCyc
BSU27580-MONOMER,"putative N-acetylmuramoyl-L-alanine amidase, family 3",BSU27580(),BioCyc
BSU07955-MONOMER,"putative Fe-S oxidoreductase, radical SAM superfamily",BSU07955(),BioCyc
BSU01860-MONOMER,putative enzyme; prophage 1 region,BSU01860(),BioCyc
BSU12360-MONOMER,hexuronate transporter,BSU12360(),BioCyc
BSU05529-MONOMER,"conserved hypothetical protein, sporulation-related",BSU05529(),BioCyc
BSU37240-MONOMER,minor cardiolipin synthetase,BSU37240(),BioCyc
BSU18930-MONOMER,fragment of putative DNA phage repair protein; putative defective prophage 6,BSU18930(),BioCyc
BSU22290-MONOMER,small acid-soluble spore protein,BSU22290(),BioCyc
BSU17559-MONOMER,conserved hypothetical protein; defective phage region,BSU17559(),BioCyc
BSU40830-MONOMER,putative integral inner membrane protease,BSU40830(),BioCyc
BSU12550-MONOMER,phage PBSX; conserved protein of unknown function,BSU12550(),BioCyc
BSU25930-MONOMER,conserved phage protein of unknown function; skin element,BSU25930(),BioCyc
BSU31270-MONOMER,protein-glutamine gamma-glutamyltransferase (transglutaminase),BSU31270(),BioCyc
BSU22500-MONOMER,oxidized nucleotide pyrophosphohydrolase,BSU22500(),BioCyc
BSU26150-MONOMER,putative nucleic acid-binding protein; skin element,BSU26150(),BioCyc
BSU03970-MONOMER,putative reductase or disulfide isomerase,BSU03970(),BioCyc
BSU34830-MONOMER,conserved protein of unknown function,BSU34830(),BioCyc
BSU04160-MONOMER,"transcriptional regulator, PTS-dependent activator",BSU04160(),BioCyc
BSU16100-MONOMER,succinyl-CoA synthetase (alpha subunit),BSU16100(),BioCyc
BSU15880-MONOMER,transcription factor controlling fatty acid and phospholipid metabolism (FapR-malonyl-Coa),BSU15880(),BioCyc
BSU09220-MONOMER,conserved protein of unknown function,BSU09220(),BioCyc
BSU29820-MONOMER,putative tRNA binding enzyme,BSU29820(),BioCyc
BSU33400-MONOMER,promiscuous glyoxal/methylglyoxal reductase,BSU33400(),BioCyc
BSU29600-MONOMER,branched-chain amino acid-Na+ symporter,BSU29600(),BioCyc
BSU03120-MONOMER,xenotiotic metabolite methyltransferase,BSU03120(),BioCyc
BSU07790-MONOMER,putative spore germination protein,BSU07790(),BioCyc
BSU01680-MONOMER,N-acetylmuramic acid PTS permease-MurP subunit,BSU01680(),BioCyc
BSU33210-MONOMER,two-component sensor histidine kinase YvrG innvolved in cell wall processes [YvrH],BSU33210(),BioCyc
BSU38499-MONOMER,conserved hypothetical membrane protein,BSU38499(),BioCyc
BSU37080-MONOMER,transcriptional terminator Rho,BSU37080(),BioCyc
BSU18810-MONOMER,hypothetical protein,BSU18810(),BioCyc
BSU07570-MONOMER,malate (2-oxoglutarate) transporter,BSU07570(),BioCyc
BSU20150-MONOMER,conserved protein of unknown function; phage SPbeta,BSU20150(),BioCyc
BSU40670-MONOMER,putative transcriptional regulator (LysR family),BSU40670(),BioCyc
BSU12410-MONOMER,bacillithiol <i>S</i>-transferase,BSU12410(),BioCyc
BSU01470-MONOMER,"putative ECF transporter, T component",BSU01470(),BioCyc
MONOMER8J2-50,cell division inhibitor,BSU23616(),BioCyc
BSU22340-MONOMER,"endonuclease III, apurinic apyrimidic DNA lyase",BSU22340(),BioCyc
BSU25980-MONOMER,putative phage baseplate assembly protein; skin element,BSU25980(),BioCyc
BSU36870-MONOMER,"ATP synthase (subunit a, component F0)",BSU36870(),BioCyc
BSU13760-MONOMER,putative transcriptional regulator (HGT island),BSU13760(),BioCyc
BSU04010-MONOMER,type I signal peptidase,BSU04010(),BioCyc
BSU15940-MONOMER,chromosome condensation and segregation SMC ATPase,BSU15940(),BioCyc
BSU18620-MONOMER,putative 4-hydroxyphenylacetate-3-hydroxylase,BSU18620(),BioCyc
BSU23760-MONOMER,pantothenate kinase,BSU23760(),BioCyc
BSU29650-MONOMER,diguanylate cyclase,BSU29650(),BioCyc
BSU33240-MONOMER,oxalate decarboxylase,BSU33240(),BioCyc
BSU40470-MONOMER,conserved hypothetical protein,BSU40470(),BioCyc
BSU27440-MONOMER,putative L-glutamine ABC transporter substrate-binding lipoprotein,BSU27440(),BioCyc
BSU07620-MONOMER,putative metal-dependent hydrolase,BSU07620(),BioCyc
BSU01520-MONOMER,conserved protein of unknown function,BSU01520(),BioCyc
BSU12210-MONOMER,"cytochrome P450 CYP109B1, monooxygenase",BSU12210(),BioCyc
BSU05390-MONOMER,putative transcriptional regulator,BSU05390(),BioCyc
BSU36920-MONOMER,D-ribose 5-phosphate epimerase (promiscuous),BSU36920(),BioCyc
BSU18669-MONOMER,"putative permease, phage-related; defective prophage 6",BSU18669(),BioCyc
BSU22140-MONOMER,2-keto-3-deoxygluconate oxidoreductase,BSU22140(),BioCyc
BSU17400-MONOMER,putative cofactor involved in deoxyribonucleotide synthesis,BSU17400(),BioCyc
BSU40520-MONOMER,putative integral inner membrane protein,BSU40520(),BioCyc
BSU12250-MONOMER,ABC family transporter ATP-binding protein YjkB,BSU12250(),BioCyc
BSU25770-MONOMER,site-specific DNA recombinase; skin element,BSU25770(),BioCyc
BSU31110-MONOMER,conserved protein of unknown function,BSU31110(),BioCyc
BSU22180-MONOMER,cell division protein,BSU22180(),BioCyc
BSU25820-MONOMER,conserved protein of unknown function; skin element,BSU25820(),BioCyc
BSU15720-MONOMER,peptide deformylase,BSU15720(),BioCyc
BSU34680-MONOMER,putative 2-ketogluconate reductase; hydroxypyruvate / glyoxylate reductase,BSU34680(),BioCyc
BSU15770-MONOMER,protein serine/threonine kinase,BSU15770(),BioCyc
BSU29490-MONOMER,thiol peroxidase (lipid hydroperoxide reductase),BSU29490(),BioCyc
BSU29440-MONOMER,argininosuccinate lyase,BSU29440(),BioCyc
BSU09050-MONOMER,putative ABC efflux transporter membrane protein YhcE,BSU09050(),BioCyc
BSU33100-MONOMER,membrane component associated to the LiaRS two-component system,BSU33100(),BioCyc
BSU07440-MONOMER,N<sup>&epsilon;</sup>-lysine acetyltransferase,BSU07440(),BioCyc
BSU33050-MONOMER,component of the GerA germination receptor,BSU33050(),BioCyc
BSU02960-MONOMER,putative carbohydrate transporter (possibly exporter),BSU02960(),BioCyc
BSU01370-MONOMER,adenylate kinase,BSU01370(),BioCyc
BSU36760-MONOMER,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,BSU36760(),BioCyc
BSU07390-MONOMER,transcriptional regulator (MerR family) of metal (copper) efflux transporter expression,BSU07390(),BioCyc
BSU38340-MONOMER,putative sugar permease,BSU38340(),BioCyc
BSU18510-MONOMER,transition-dependent and sulfur-related metabolism protein,BSU18510(),BioCyc
BSU40360-MONOMER,sporulation membrane serine protease,BSU40360(),BioCyc
BSU01320-MONOMER,ribosomal protein L18,BSU01320(),BioCyc
BSU19999-MONOMER,hypothetical protein,BSU19999(),BioCyc
BSU12100-MONOMER,N-acetylmuramic acid deacetylase,BSU12100(),BioCyc
BSU22030-MONOMER,dynamin GTPase,BSU22030(),BioCyc
BSU36710-MONOMER,protein sulfur transferase involved in molybdenum cofactor synthesis,BSU36710(),BioCyc
BSU13600-MONOMER,2-hydroxy-3-keto-5-methylthiopentenyl-1- phosphatephosphatase (HK-MTPenyl-1-P phosphatase),BSU13600(),BioCyc
BSU25650-MONOMER,50S RNA-binding protein,BSU25650(),BioCyc
BSU15610-MONOMER,uroporphyrinogen III and precorrin-1 C-methyltransferase,BSU15610(),BioCyc
BSU18460-MONOMER,transcriptional regulator (LysR family) (GltC-glutamate),BSU18460(),BioCyc
BSU23600-MONOMER,putative nucleotide binding protein,BSU23600(),BioCyc
BSU29330-MONOMER,monooxygenase (S-alkyl substrates),BSU29330(),BioCyc
BSU32940-MONOMER,iron(III)-siderophore transporter (ATP binding component),BSU32940(),BioCyc
BSU40310-MONOMER,secreted regulator of the activity of phosphatase RapG,BSU40310(),BioCyc
BSU27280-MONOMER,putative AdoMet-dependent methyltransferase,BSU27280(),BioCyc
BSU07280-MONOMER,putative CDP-sugar-dehydratase/epimerase,BSU07280(),BioCyc
BSU01210-MONOMER,ribosomal protein L22 (BL17),BSU01210(),BioCyc
BSU12060-MONOMER,cys-tRNApro deacetylase; tRNA editing,BSU12060(),BioCyc
BSU05240-MONOMER,putative PLP-dependent transcriptional regulator,BSU05240(),BioCyc
BSU36600-MONOMER,transcriptional regulator regulating efflux transporters synthesis (Fur-independent bacillibactin export),BSU36600(),BioCyc
BSU18350-MONOMER,D-alanyl-D-alanine carboxypeptidase,BSU18350(),BioCyc
BSU21990-MONOMER,putative RNA binding protein (no RNase H activity),BSU21990(),BioCyc
BSU17240-MONOMER,conserved protein of unknown function involved in ethanol resistance,BSU17240(),BioCyc
BSU11000-MONOMER,putative N-acetyltransferase,BSU11000(),BioCyc
BSU40220-MONOMER,putative phosphohydrolase,BSU40220(),BioCyc
BSU25600-MONOMER,putative NADPH-dependent reductase,BSU25600(),BioCyc
BSU30950-MONOMER,glycogen (starch) synthase,BSU30950(),BioCyc
BSU36570-MONOMER,putative integral inner membrane protein,BSU36570(),BioCyc
BSU18320-MONOMER,non-ribosomal plipastatin synthetase C involved in synthesis of plipastatin,BSU18320(),BioCyc
BSU15560-MONOMER,orotate phosphoribosyltransferase,BSU15560(),BioCyc
BSU34520-MONOMER,spore coat protein; putative oxidoreductase,BSU34520(),BioCyc
BSU10970-MONOMER,putative enolase superfamily enzyme (isomerase / dehydratase),BSU10970(),BioCyc
BSU40190-MONOMER,"fructose-1,6-bisphosphatase",BSU40190(),BioCyc
BSU29280-MONOMER,putative transporter,BSU29280(),BioCyc
BSU08899-MONOMER,putative HTH-type transcriptional regulator,BSU08899(),BioCyc
BSU11929-MONOMER,hypothetical protein,BSU11929(),BioCyc
BSU21850-MONOMER,putative 16S rRNA m(2)G1516 methyltransferase,BSU21850(),BioCyc
BSU32890-MONOMER,hydratase of unidentified specificity (tautomerase superfamily),BSU32890(),BioCyc
BSU02800-MONOMER,conserved protein of unknown function,BSU02800(),BioCyc
BSU25470-MONOMER,"molecular chaperone, ATP-dependent",BSU25470(),BioCyc
BSU15420-MONOMER,cell-division initiation protein,BSU15420(),BioCyc
BSU07230-MONOMER,putative flavin-dependent hydroxylase/monooxygenase acting on salicylate derivatives,BSU07230(),BioCyc
BSU38190-MONOMER,galactose-1-phosphate uridyltransferase,BSU38190(),BioCyc
BSU29160-MONOMER,putative sporulation-related permease,BSU29160(),BioCyc
BSU32770-MONOMER,putative thiol-disulfide oxidoreductase with thioredoxin domain,BSU32770(),BioCyc
BSU01160-MONOMER,ribosomal protein L3 (BL3),BSU01160(),BioCyc
BSU19830-MONOMER,hypothetical protein; phage SPbeta,BSU19830(),BioCyc
BSU07070-MONOMER,rhamnogalacturonan acetylesterase,BSU07070(),BioCyc
BSU01020-MONOMER,ribosomal protein L11 (BL11),BSU01020(),BioCyc
BSU29250-MONOMER,"nanoRNase (oligoribonuclease) (3'->5'short substrates, 5'->3' long substrates), 3',5'-bisphosphate nucleotidase",BSU29250(),BioCyc
BSU13450-MONOMER,RNA polymerase sigma factor (heat stress responsive),BSU13450(),BioCyc
BSU36410-MONOMER,MreB-like morphogen,BSU36410(),BioCyc
BSU18170-MONOMER,putative conserved membrane protein possibly involved in arabinogalactan metabolism,BSU18170(),BioCyc
BSU32860-MONOMER,putative spore coat-like protein,BSU32860(),BioCyc
BSU23450-MONOMER,RNA polymerase sporulation-specific sigma factor (sigma-F),BSU23450(),BioCyc
BSU10810-MONOMER,farnesyl diphosphate phosphatase,BSU10810(),BioCyc
BSU40040-MONOMER,D-glycerate kinase,BSU40040(),BioCyc
BSU07200-MONOMER,pH-sensitive Ca<sup>2+</sup> channel,BSU07200(),BioCyc
BSU27120-MONOMER,RNA polymerase ECF(extracytoplasmic function)-type sigma factor (sigma(V)),BSU27120(),BioCyc
BSU11790-MONOMER,sporulation-specific protein,BSU11790(),BioCyc
BSU21690-MONOMER,peptide methionine S-sulfoxide reductase,BSU21690(),BioCyc
BSU01130-MONOMER,elongation factor Tu,BSU01130(),BioCyc
BSU05099-MONOMER,conserved phage protein of unknown function,BSU05099(),BioCyc
BSU25310-MONOMER,undecaprenol kinase,BSU25310(),BioCyc
BSU15260-MONOMER,conserved hypothetical protein,BSU15260(),BioCyc
BSU36520-MONOMER,nitrogen-regulated PII-like regulator protein,BSU36520(),BioCyc
BSU17070-MONOMER,putative integral inner membrane protein,BSU17070(),BioCyc
BSU29000-MONOMER,negative regulator of transcription of ribonucleotide reductase nrd genes and operons,BSU29000(),BioCyc
BSU32630-MONOMER,D-amino acid oxidase,BSU32630(),BioCyc
BSU18270-MONOMER,conserved hypothetical protein,BSU18270(),BioCyc
BSU30790-MONOMER,O-succinylbenzoyl-CoA synthetase,BSU30790(),BioCyc
BSU06910-MONOMER,enzyme component of the inner spore coat,BSU06910(),BioCyc
BSU00860-MONOMER,"class III stress response-related ATPase, AAA+ superfamily",BSU00860(),BioCyc
BSU10920-MONOMER,putative sulfate adenylyltransferase,BSU10920(),BioCyc
BSU34360-MONOMER,protein tyrosine kinase involved in biofilm matrix formation,BSU34360(),BioCyc
BSU36260-MONOMER,modulator of PtkA protein tyrosine kinase activity; modulation of biofilm formation,BSU36260(),BioCyc
BSU10650-MONOMER,DNA ATP-dependent repair enzyme,BSU10650(),BioCyc
BSU40140-MONOMER,"putative antimicrobial peptide ABC exporter, membrane subunit",BSU40140(),BioCyc
BSU08750-MONOMER,conserved hypothetical protein,BSU08750(),BioCyc
BSU39890-MONOMER,putative S-adenosylmethionine-dependent methyltransferase,BSU39890(),BioCyc
BSU11630-MONOMER,phosphorylated protein phosphatase E and diadenosine-polyphosphate hydrolase,BSU11630(),BioCyc
BSU11890-MONOMER,putative ribosomal-protein-alanine N-acetyltransferase,BSU11890(),BioCyc
BSU02640-MONOMER,component of the twin-arginine pre-protein translocation pathway,BSU02640(),BioCyc
BSU21520-MONOMER,conserved phage protein of unknown function; phage SPbeta,BSU21520(),BioCyc
BSU25160-MONOMER,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase,BSU25160(),BioCyc
BSU21800-MONOMER,putative 1-acyl-sn-glycerol-3-phosphate acyltransferase,BSU21800(),BioCyc
BSU38030-MONOMER,conserved protein of unknown function,BSU38030(),BioCyc
BSU15100-MONOMER,putative acetyltransferase,BSU15100(),BioCyc
BSU28830-MONOMER,conserved protein of unknown function,BSU28830(),BioCyc
BSU25420-MONOMER,putative Na+/anion cotransporter,BSU25420(),BioCyc
BSU19680-MONOMER,conserved protein of unknown function,BSU19680(),BioCyc
BSU32470-MONOMER,"xanthine dehydrogenase, iron-sulfur subunit",BSU32470(),BioCyc
BSU06770-MONOMER,putative DNA helicase / endonuclease; HGT island,BSU06770(),BioCyc
BSU15370-MONOMER,conserved protein with laccase domain,BSU15370(),BioCyc
BSU_36739-MONOMER,hypothetical protein,BSU_36739(),BioCyc
BSU00700-MONOMER,pantothenate kinase type III,BSU00700(),BioCyc
BSU36100-MONOMER,oxamate amidohydrolase,BSU36100(),BioCyc
BSU29110-MONOMER,PhoP two-component response regulator,BSU29110(),BioCyc
BSU13290-MONOMER,conserved hypothetical protein,BSU13290(),BioCyc
BSU10490-MONOMER,type I signal peptidase,BSU10490(),BioCyc
BSU39730-MONOMER,"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase",BSU39730(),BioCyc
BSU32720-MONOMER,conserved protein of unknown function,BSU32720(),BioCyc
BSU23300-MONOMER,conserved protein of unknown function,BSU23300(),BioCyc
BSU11480-MONOMER,putative exporter,BSU11480(),BioCyc
BSU21360-MONOMER,conserved protein of unknown function; phage SPbeta,BSU21360(),BioCyc
BSU07020-MONOMER,rhamnogalacturonan acetylesterase,BSU07020(),BioCyc
BSU26960-MONOMER,putative spore coat protein,BSU26960(),BioCyc
BSU14950-MONOMER,putative enzyme,BSU14950(),BioCyc
BSU25030-MONOMER,conserved integral inner membrane protein of unknown function,BSU25030(),BioCyc
BSU00970-MONOMER,ribosome-dependent mRNA endonuclease,BSU00970(),BioCyc
BSU04940-MONOMER,component of the ICEBs1 conjugation machinery,BSU04940(),BioCyc
